QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,WR,Lawrence Cager (13218325),Lawrence Cager,13218325,WR/FLEX/S-FLEX,4700,UGA@VAND 08/31/2019 07:30PM ET,UGA,7.87
,,,,,,,,,WR,V'Lique Carter (13218334),V'Lique Carter,13218334,WR/FLEX/S-FLEX,4700,UV@PITT 08/31/2019 07:30PM ET,PITT,0
,,,,,,,,,RB,PK Kier (13218337),PK Kier,13218337,RB/FLEX/S-FLEX,4700,UV@PITT 08/31/2019 07:30PM ET,UV,2
,,,,,,,,,QB,Asher O'Hara (13218316),Asher O'Hara,13218316,QB/S-FLEX,4700,MTSU@MICH 08/31/2019 07:30PM ET,MTSU,9.03
,,,,,,,,,QB,Chase Cunningham (13218318),Chase Cunningham,13218318,QB/S-FLEX,4700,MTSU@MICH 08/31/2019 07:30PM ET,MTSU,0
,,,,,,,,,QB,Randall Johnson (13218320),Randall Johnson,13218320,QB/S-FLEX,4700,MTSU@MICH 08/31/2019 07:30PM ET,MTSU,0
,,,,,,,,,WR,CJ Windham (13218328),CJ Windham,13218328,WR/FLEX/S-FLEX,4700,MTSU@MICH 08/31/2019 07:30PM ET,MTSU,11.7
,,,,,,,,,RB,Harold Joiner (13218340),Harold Joiner,13218340,RB/FLEX/S-FLEX,4600,ORE@AUB 08/31/2019 07:30PM ET,AUB,6.9
,,,,,,,,,QB,Jaalon Frazier (13218387),Jaalon Frazier,13218387,QB/S-FLEX,4600,GSU@LSU 08/31/2019 07:30PM ET,GSU,0
,,,,,,,,,WR,Keith Gavin (13218343),Keith Gavin,13218343,WR/FLEX/S-FLEX,4600,BSU@FSU 08/31/2019 07:00PM ET,FSU,8.06
,,,,,,,,,QB,Wil Appleton (13218348),Wil Appleton,13218348,QB/S-FLEX,4500,ORE@AUB 08/31/2019 07:30PM ET,AUB,0
,,,,,,,,,QB,Cord Sandberg (13218350),Cord Sandberg,13218350,QB/S-FLEX,4500,ORE@AUB 08/31/2019 07:30PM ET,AUB,4.38
,,,,,,,,,QB,Bradley Yaffe (13218437),Bradley Yaffe,13218437,QB/S-FLEX,4500,ORE@AUB 08/31/2019 07:30PM ET,ORE,0
,,,,,,,,,QB,Cale Millen (13218439),Cale Millen,13218439,QB/S-FLEX,4500,ORE@AUB 08/31/2019 07:30PM ET,ORE,0
,,,,,,,,,WR,Jared Pinkney (13218313),Jared Pinkney,13218313,WR/FLEX/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,VAND,13.18
,,,,,,,,,QB,Jes Sutherland (13218372),Jes Sutherland,13218372,QB/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,UGA,0.28
,,,,,,,,,QB,Stetson Bennett (13218374),Stetson Bennett,13218374,QB/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,UGA,0
,,,,,,,,,QB,Nathan Priestley (13218376),Nathan Priestley,13218376,QB/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,UGA,0
,,,,,,,,,QB,John Seter (13218378),John Seter,13218378,QB/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,UGA,0
,,,,,,,,,QB,Allan Walters (13218462),Allan Walters,13218462,QB/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,VAND,0
,,,,,,,,,QB,Jack Bowen (13218464),Jack Bowen,13218464,QB/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,VAND,0
,,,,,,,,,QB,Mo Hasan (13218466),Mo Hasan,13218466,QB/S-FLEX,4500,UGA@VAND 08/31/2019 07:30PM ET,VAND,1.20
,,,,,,,,,RB,Wesley Kennedy III (13218382),Wesley Kennedy III,13218382,RB/FLEX/S-FLEX,4500,GSU@LSU 08/31/2019 07:30PM ET,GSU,8.13
,,,,,,,,,QB,Jaden Jenkins (13218385),Jaden Jenkins,13218385,QB/S-FLEX,4500,GSU@LSU 08/31/2019 07:30PM ET,GSU,0
,,,,,,,,,QB,Justin Tomlin (13218389),Justin Tomlin,13218389,QB/S-FLEX,4500,GSU@LSU 08/31/2019 07:30PM ET,GSU,-1.1
,,,,,,,,,QB,AJ Aycock (13218401),AJ Aycock,13218401,QB/S-FLEX,4500,GSU@LSU 08/31/2019 07:30PM ET,LSU,0
,,,,,,,,,QB,Peter Parrish (13218403),Peter Parrish,13218403,QB/S-FLEX,4500,GSU@LSU 08/31/2019 07:30PM ET,LSU,0
,,,,,,,,,QB,Walker Kinney (13218405),Walker Kinney,13218405,QB/S-FLEX,4500,GSU@LSU 08/31/2019 07:30PM ET,LSU,0
,,,,,,,,,QB,John Gordon McKernan (13218407),John Gordon McKernan,13218407,QB/S-FLEX,4500,GSU@LSU 08/31/2019 07:30PM ET,LSU,0
,,,,,,,,,QB,Connor Bazelak (13218431),Connor Bazelak,13218431,QB/S-FLEX,4500,MIZZ@WYO 08/31/2019 07:30PM ET,MIZZ,0
,,,,,,,,,QB,Lindsey Scott Jr. (13218433),Lindsey Scott Jr.,13218433,QB/S-FLEX,4500,MIZZ@WYO 08/31/2019 07:30PM ET,MIZZ,0
,,,,,,,,,RB,Xazavian Valladay (13218480),Xazavian Valladay,13218480,RB/FLEX/S-FLEX,4500,MIZZ@WYO 08/31/2019 07:30PM ET,WYO,7.57
,,,,,,,,,QB,Nick Smith (13218483),Nick Smith,13218483,QB/S-FLEX,4500,MIZZ@WYO 08/31/2019 07:30PM ET,WYO,0
,,,,,,,,,QB,Nick Szpor (13218485),Nick Szpor,13218485,QB/S-FLEX,4500,MIZZ@WYO 08/31/2019 07:30PM ET,WYO,0
,,,,,,,,,QB,Ryan Marquez (13218487),Ryan Marquez,13218487,QB/S-FLEX,4500,MIZZ@WYO 08/31/2019 07:30PM ET,WYO,0
,,,,,,,,,QB,Levi Williams (13218489),Levi Williams,13218489,QB/S-FLEX,4500,MIZZ@WYO 08/31/2019 07:30PM ET,WYO,0
,,,,,,,,,QB,Hank Bachmeier (13218352),Hank Bachmeier,13218352,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,BSU,0
,,,,,,,,,QB,Zach Matlock (13218356),Zach Matlock,13218356,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,BSU,0
,,,,,,,,,QB,Riley Smith (13218358),Riley Smith,13218358,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,BSU,0
,,,,,,,,,QB,Kaiden Bennett (13218360),Kaiden Bennett,13218360,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,BSU,0
,,,,,,,,,QB,Jordan Travis (13218364),Jordan Travis,13218364,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,FSU,3.28
,,,,,,,,,QB,Wyatt Rector (13218366),Wyatt Rector,13218366,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,FSU,0.2
,,,,,,,,,QB,Alex Eleyssami (13218368),Alex Eleyssami,13218368,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,FSU,0
,,,,,,,,,QB,Gino English (13218370),Gino English,13218370,QB/S-FLEX,4500,BSU@FSU 08/31/2019 07:00PM ET,FSU,0
,,,,,,,,,QB,Nick Patti (13218441),Nick Patti,13218441,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,PITT,0
,,,,,,,,,QB,Jeff George Jr. (13218443),Jeff George Jr.,13218443,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,PITT,0.02
,,,,,,,,,WR,Shocky Jacques-Louis (13218445),Shocky Jacques-Louis,13218445,WR/FLEX/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,PITT,2.55
,,,,,,,,,QB,Davis Beville (13218448),Davis Beville,13218448,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,PITT,0
,,,,,,,,,QB,Eli Kosanovich (13218450),Eli Kosanovich,13218450,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,PITT,0
,,,,,,,,,QB,RJ Harvey (13218470),RJ Harvey,13218470,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,UV,0
,,,,,,,,,QB,Jared Rayman (13218472),Jared Rayman,13218472,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,UV,0
,,,,,,,,,QB,Luke Wentz (13218474),Luke Wentz,13218474,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,UV,0
,,,,,,,,,QB,Lindell Stone (13218476),Lindell Stone,13218476,QB/S-FLEX,4500,UV@PITT 08/31/2019 07:30PM ET,UV,0
,,,,,,,,,QB,Jakson Thomson (13218391),Jakson Thomson,13218391,QB/S-FLEX,4500,LT@UT 08/31/2019 08:00PM ET,LT,0
,,,,,,,,,QB,Logan McFadden (13218393),Logan McFadden,13218393,QB/S-FLEX,4500,LT@UT 08/31/2019 08:00PM ET,LT,0
,,,,,,,,,QB,Aaron Allen (13218397),Aaron Allen,13218397,QB/S-FLEX,4500,LT@UT 08/31/2019 08:00PM ET,LT,2.14
,,,,,,,,,QB,Ben Ballard (13218454),Ben Ballard,13218454,QB/S-FLEX,4500,LT@UT 08/31/2019 08:00PM ET,UT,0
,,,,,,,,,QB,Sam Saxton (13218456),Sam Saxton,13218456,QB/S-FLEX,4500,LT@UT 08/31/2019 08:00PM ET,UT,0
,,,,,,,,,QB,Roschon Johnson (13218458),Roschon Johnson,13218458,QB/S-FLEX,4500,LT@UT 08/31/2019 08:00PM ET,UT,0
,,,,,,,,,QB,Michael Sessa (13218411),Michael Sessa,13218411,QB/S-FLEX,4500,MTSU@MICH 08/31/2019 07:30PM ET,MICH,0
,,,,,,,,,QB,Cade McNamara (13218413),Cade McNamara,13218413,QB/S-FLEX,4500,MTSU@MICH 08/31/2019 07:30PM ET,MICH,0
,,,,,,,,,QB,Ren Hefley (13218415),Ren Hefley,13218415,QB/S-FLEX,4500,MTSU@MICH 08/31/2019 07:30PM ET,MICH,0
,,,,,,,,,QB,Andy Maddox (13218417),Andy Maddox,13218417,QB/S-FLEX,4500,MTSU@MICH 08/31/2019 07:30PM ET,MICH,0
,,,,,,,,,QB,Joe Milton (13218419),Joe Milton,13218419,QB/S-FLEX,4500,MTSU@MICH 08/31/2019 07:30PM ET,MICH,2.60
