QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,QB,Marckell Grayson (13234892),Marckell Grayson,13234892,QB/S-FLEX,4500,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,0
,,,,,,,,,QB,Travis Mumphrey Jr. (13234894),Travis Mumphrey Jr.,13234894,QB/S-FLEX,4500,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,0
,,,,,,,,,RB,Vavae Malepeai (13234928),Vavae Malepeai,13234928,RB/FLEX/S-FLEX,4400,FRES@USC 08/31/2019 10:30PM ET,USC,10.32
,,,,,,,,,WR,Renard Bell (13234925),Renard Bell,13234925,WR/FLEX/S-FLEX,4400,NMST@WSU 08/31/2019 10:00PM ET,WSU,7.02
,,,,,,,,,RB,James Felila (13234866),James Felila,13234866,RB/FLEX/S-FLEX,4400,SOUT@UNLV 08/31/2019 10:00PM ET,SOUT,9.62
,,,,,,,,,QB,Nate Lamb (13234931),Nate Lamb,13234931,QB/S-FLEX,4200,FRES@USC 08/31/2019 10:30PM ET,FRES,0
,,,,,,,,,QB,Blaze McKibbin (13234933),Blaze McKibbin,13234933,QB/S-FLEX,4200,FRES@USC 08/31/2019 10:30PM ET,FRES,0
,,,,,,,,,RB,Romello Harris (13234935),Romello Harris,13234935,RB/FLEX/S-FLEX,4000,FRES@USC 08/31/2019 10:30PM ET,FRES,5.6
,,,,,,,,,WR,Izaiah Lottie (13234938),Izaiah Lottie,13234938,WR/FLEX/S-FLEX,4000,NMST@WSU 08/31/2019 10:00PM ET,NMST,7.24
,,,,,,,,,RB,Josh Hokit (13234950),Josh Hokit,13234950,RB/FLEX/S-FLEX,3800,FRES@USC 08/31/2019 10:30PM ET,FRES,3.63
,,,,,,,,,RB,Markese Stepp (13234953),Markese Stepp,13234953,RB/FLEX/S-FLEX,3800,FRES@USC 08/31/2019 10:30PM ET,USC,2.5
,,,,,,,,,WR,Judd Cockett (13234944),Judd Cockett,13234944,WR/FLEX/S-FLEX,3800,SOUT@UNLV 08/31/2019 10:00PM ET,SOUT,4.38
,,,,,,,,,WR,Noah Bean (13234947),Noah Bean,13234947,WR/FLEX/S-FLEX,3800,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,5.4
,,,,,,,,,RB,Evan Owens (13234956),Evan Owens,13234956,RB/FLEX/S-FLEX,3700,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,4.12
,,,,,,,,,WR,Giovanni Fauolo Sr. (13234959),Giovanni Fauolo Sr.,13234959,WR/FLEX/S-FLEX,3700,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,4.51
,,,,,,,,,WR,Mekhi Stevenson (13234962),Mekhi Stevenson,13234962,WR/FLEX/S-FLEX,3700,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,4.58
,,,,,,,,,WR,Emoryie Edwards (13234968),Emoryie Edwards,13234968,WR/FLEX/S-FLEX,3600,FRES@USC 08/31/2019 10:30PM ET,FRES,0
,,,,,,,,,WR,Brandon Arconado (13234965),Brandon Arconado,13234965,WR/FLEX/S-FLEX,3600,NMST@WSU 08/31/2019 10:00PM ET,WSU,0
,,,,,,,,,WR,Devon Williams (13234980),Devon Williams,13234980,WR/FLEX/S-FLEX,3500,FRES@USC 08/31/2019 10:30PM ET,USC,6.23
,,,,,,,,,WR,Chris Coleman (13234983),Chris Coleman,13234983,WR/FLEX/S-FLEX,3500,FRES@USC 08/31/2019 10:30PM ET,FRES,2
,,,,,,,,,RB,Cole Dubots (13234977),Cole Dubots,13234977,RB/FLEX/S-FLEX,3500,NMST@WSU 08/31/2019 10:00PM ET,WSU,0
,,,,,,,,,RB,Naveon Mitchell (13234986),Naveon Mitchell,13234986,RB/FLEX/S-FLEX,3500,NMST@WSU 08/31/2019 10:00PM ET,NMST,5.55
,,,,,,,,,WR,Nick Colson (13234971),Nick Colson,13234971,WR/FLEX/S-FLEX,3500,SOUT@UNLV 08/31/2019 10:00PM ET,SOUT,5.22
,,,,,,,,,RB,Tyree Jackson (13234974),Tyree Jackson,13234974,RB/FLEX/S-FLEX,3500,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,0
,,,,,,,,,WR,Velus Jones Jr. (13234998),Velus Jones Jr.,13234998,WR/FLEX/S-FLEX,3400,FRES@USC 08/31/2019 10:30PM ET,USC,5.81
,,,,,,,,,WR,Zane Pope (13235001),Zane Pope,13235001,WR/FLEX/S-FLEX,3400,FRES@USC 08/31/2019 10:30PM ET,FRES,0
,,,,,,,,,WR,Anthony Muse (13234992),Anthony Muse,13234992,WR/FLEX/S-FLEX,3400,NMST@WSU 08/31/2019 10:00PM ET,NMST,4.57
,,,,,,,,,WR,Travell Harris (13234995),Travell Harris,13234995,WR/FLEX/S-FLEX,3400,NMST@WSU 08/31/2019 10:00PM ET,WSU,5.4
,,,,,,,,,WR,Frank Harris III (13234989),Frank Harris III,13234989,WR/FLEX/S-FLEX,3400,SOUT@UNLV 08/31/2019 10:00PM ET,SOUT,4.52
,,,,,,,,,WR,Gavin Eyre (13235004),Gavin Eyre,13235004,WR/FLEX/S-FLEX,3300,SOUT@UNLV 08/31/2019 10:00PM ET,SOUT,0
,,,,,,,,,WR,Randal Grimes (13235007),Randal Grimes,13235007,WR/FLEX/S-FLEX,3300,SOUT@UNLV 08/31/2019 10:00PM ET,UNLV,0
,,,,,,,,,WR,Raymond Pauwels Jr. (13235010),Raymond Pauwels Jr.,13235010,WR/FLEX/S-FLEX,3100,FRES@USC 08/31/2019 10:30PM ET,FRES,0
