QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,RB,Qualan Jones (13533169),Qualan Jones,13533169,RB/FLEX/S-FLEX,4600,TTU@BAY 10/12/2019 04:00PM ET,BAY,6.4
,,,,,,,,,RB,Martell Pettaway (13532181),Martell Pettaway,13532181,RB/FLEX/S-FLEX,4600,ISU@WVU 10/12/2019 04:00PM ET,WVU,5.48
,,,,,,,,,WR,A.J. Taylor (13532231),A.J. Taylor,13532231,WR/FLEX/S-FLEX,4600,MSU@WISC 10/12/2019 03:30PM ET,WISC,5.88
,,,,,,,,,QB,Rocky Lombardi (13532443),Rocky Lombardi,13532443,QB/S-FLEX,4600,MSU@WISC 10/12/2019 03:30PM ET,MSU,0.32
,,,,,,,,,WR,Kendrick Rogers (13532190),Kendrick Rogers,13532190,WR/FLEX/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,9
,,,,,,,,,QB,Connor Blumrick (13532342),Connor Blumrick,13532342,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Colton Taylor (13532349),Colton Taylor,13532349,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,0
,,,,,,,,,RB,Jacob Kibodi (13532516),Jacob Kibodi,13532516,RB/FLEX/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,8.13
,,,,,,,,,QB,Alex Fernandes (13532522),Alex Fernandes,13532522,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Braxton Barker (13532768),Braxton Barker,13532768,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,BAMA,0
,,,,,,,,,QB,James Foster (13532867),James Foster,13532867,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,2.7
,,,,,,,,,QB,Reinard Britz (13532933),Reinard Britz,13532933,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Taulia Tagovailoa (13532944),Taulia Tagovailoa,13532944,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,BAMA,0.8
,,,,,,,,,QB,Paul Tyson (13532946),Paul Tyson,13532946,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,BAMA,0
,,,,,,,,,QB,Jayden George (13533082),Jayden George,13533082,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,BAMA,0
,,,,,,,,,QB,Stone Hollenbach (13533084),Stone Hollenbach,13533084,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,BAMA,0
,,,,,,,,,QB,Jake Smith (13533232),Jake Smith,13533232,QB/S-FLEX,4500,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Dillon Sterling-Cole (13532128),Dillon Sterling-Cole,13532128,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,ASU,0
,,,,,,,,,WR,Renard Bell (13532133),Renard Bell,13532133,WR/FLEX/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,WSU,9.1
,,,,,,,,,QB,Trey Tinsley (13532306),Trey Tinsley,13532306,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,WSU,2.3
,,,,,,,,,QB,John Bledsoe (13532593),John Bledsoe,13532593,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,WSU,0
,,,,,,,,,QB,Cammon Cooper (13532640),Cammon Cooper,13532640,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,WSU,0
,,,,,,,,,QB,Ethan Long (13532950),Ethan Long,13532950,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,ASU,1.07
,,,,,,,,,QB,Gunner Cruz (13532986),Gunner Cruz,13532986,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,WSU,0
,,,,,,,,,QB,Aaron Angelos (13533044),Aaron Angelos,13533044,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,WSU,0
,,,,,,,,,QB,Trenton Bourguet (13533098),Trenton Bourguet,13533098,QB/S-FLEX,4500,WSU@ASU 10/12/2019 03:30PM ET,ASU,0
,,,,,,,,,RB,JaMycal Hasty (13532119),JaMycal Hasty,13532119,RB/FLEX/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,BAY,7.36
,,,,,,,,,QB,Garret McGuire (13532582),Garret McGuire,13532582,QB/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,BAY,0
,,,,,,,,,QB,Brandon Bass (13532884),Brandon Bass,13532884,QB/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,BAY,0
,,,,,,,,,QB,Peyton Powell (13532991),Peyton Powell,13532991,QB/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,BAY,0
,,,,,,,,,QB,Jacob Zeno (13532993),Jacob Zeno,13532993,QB/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,BAY,0
,,,,,,,,,QB,Maverick McIvor (13533156),Maverick McIvor,13533156,QB/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,TTU,0
,,,,,,,,,QB,Bo Brewer (13533164),Bo Brewer,13533164,QB/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,BAY,0
,,,,,,,,,QB,Logan Greene (13533295),Logan Greene,13533295,QB/S-FLEX,4500,TTU@BAY 10/12/2019 04:00PM ET,TTU,0
,,,,,,,,,QB,Patrick McClure (13532524),Patrick McClure,13532524,QB/S-FLEX,4500,FSU@CLEM 10/12/2019 03:30PM ET,CLEM,1.2
,,,,,,,,,QB,Ben Batson (13532681),Ben Batson,13532681,QB/S-FLEX,4500,FSU@CLEM 10/12/2019 03:30PM ET,CLEM,0.5
,,,,,,,,,QB,Wyatt Rector (13532757),Wyatt Rector,13532757,QB/S-FLEX,4500,FSU@CLEM 10/12/2019 03:30PM ET,FSU,0
,,,,,,,,,QB,Alex Eleyssami (13532788),Alex Eleyssami,13532788,QB/S-FLEX,4500,FSU@CLEM 10/12/2019 03:30PM ET,FSU,0
,,,,,,,,,QB,Taisun Phommachanh (13532975),Taisun Phommachanh,13532975,QB/S-FLEX,4500,FSU@CLEM 10/12/2019 03:30PM ET,CLEM,2.54
,,,,,,,,,QB,Gino English (13533275),Gino English,13533275,QB/S-FLEX,4500,FSU@CLEM 10/12/2019 03:30PM ET,FSU,0
,,,,,,,,,QB,John Kolar (13532069),John Kolar,13532069,QB/S-FLEX,4500,ISU@WVU 10/12/2019 04:00PM ET,ISU,0
,,,,,,,,,QB,Jack Allison (13532142),Jack Allison,13532142,QB/S-FLEX,4500,ISU@WVU 10/12/2019 04:00PM ET,WVU,-0.84
,,,,,,,,,QB,Trey Lowe III (13532615),Trey Lowe III,13532615,QB/S-FLEX,4500,ISU@WVU 10/12/2019 04:00PM ET,WVU,0
,,,,,,,,,QB,Blake Clark (13532736),Blake Clark,13532736,QB/S-FLEX,4500,ISU@WVU 10/12/2019 04:00PM ET,ISU,0
,,,,,,,,,QB,Trent Jackson (13532755),Trent Jackson,13532755,QB/S-FLEX,4500,ISU@WVU 10/12/2019 04:00PM ET,WVU,0
,,,,,,,,,QB,Devin Larsen (13533121),Devin Larsen,13533121,QB/S-FLEX,4500,ISU@WVU 10/12/2019 04:00PM ET,ISU,0
,,,,,,,,,WR,Danny Davis III (13532538),Danny Davis III,13532538,WR/FLEX/S-FLEX,4500,MSU@WISC 10/12/2019 03:30PM ET,WISC,5.38
,,,,,,,,,QB,Danny Vanden Boom (13532556),Danny Vanden Boom,13532556,QB/S-FLEX,4500,MSU@WISC 10/12/2019 03:30PM ET,WISC,0
,,,,,,,,,QB,Theo Day (13532660),Theo Day,13532660,QB/S-FLEX,4500,MSU@WISC 10/12/2019 03:30PM ET,MSU,0
,,,,,,,,,RB,Nakia Watson (13532829),Nakia Watson,13532829,RB/FLEX/S-FLEX,4500,MSU@WISC 10/12/2019 03:30PM ET,WISC,6.8
,,,,,,,,,QB,Eli McLean (13532928),Eli McLean,13532928,QB/S-FLEX,4500,MSU@WISC 10/12/2019 03:30PM ET,MSU,0
,,,,,,,,,QB,Graham Mertz (13533033),Graham Mertz,13533033,QB/S-FLEX,4500,MSU@WISC 10/12/2019 03:30PM ET,WISC,1.76
,,,,,,,,,QB,Payton Thorne (13533258),Payton Thorne,13533258,QB/S-FLEX,4500,MSU@WISC 10/12/2019 03:30PM ET,MSU,0
,,,,,,,,,WR,Ainias Smith (13533229),Ainias Smith,13533229,WR/FLEX/S-FLEX,4400,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,15.37
,,,,,,,,,WR,Kendric Pryor (13532225),Kendric Pryor,13532225,WR/FLEX/S-FLEX,4400,MSU@WISC 10/12/2019 03:30PM ET,WISC,4.52
,,,,,,,,,WR,Camron Buckley (13532510),Camron Buckley,13532510,WR/FLEX/S-FLEX,4300,BAMA@TA&M 10/12/2019 03:30PM ET,TA&M,4.58
,,,,,,,,,WR,Frank Darby (13532175),Frank Darby,13532175,WR/FLEX/S-FLEX,4300,WSU@ASU 10/12/2019 03:30PM ET,ASU,6.18
,,,,,,,,,WR,Ontaria Wilson (13532498),Ontaria Wilson,13532498,WR/FLEX/S-FLEX,4300,FSU@CLEM 10/12/2019 03:30PM ET,FSU,7.62
,,,,,,,,,WR,Tre'Shaun Harrison (13532793),Tre'Shaun Harrison,13532793,WR/FLEX/S-FLEX,4300,FSU@CLEM 10/12/2019 03:30PM ET,FSU,7.68
,,,,,,,,,WR,Matt Seybert (13532090),Matt Seybert,13532090,WR/FLEX/S-FLEX,4300,MSU@WISC 10/12/2019 03:30PM ET,MSU,9.6
,,,,,,,,,RB,Garrett Groshek (13532216),Garrett Groshek,13532216,RB/FLEX/S-FLEX,4300,MSU@WISC 10/12/2019 03:30PM ET,WISC,7.24
,,,,,,,,,WR,Jake Ferguson (13532541),Jake Ferguson,13532541,WR/FLEX/S-FLEX,4300,MSU@WISC 10/12/2019 03:30PM ET,WISC,5.26
,,,,,,,,,WR,RJ Turner (13532076),RJ Turner,13532076,WR/FLEX/S-FLEX,4200,TTU@BAY 10/12/2019 04:00PM ET,TTU,6.13
,,,,,,,,,WR,Charlie Kolar (13532460),Charlie Kolar,13532460,WR/FLEX/S-FLEX,4200,ISU@WVU 10/12/2019 04:00PM ET,ISU,11.88
,,,,,,,,,WR,Sean Ryan (13532648),Sean Ryan,13532648,WR/FLEX/S-FLEX,4200,ISU@WVU 10/12/2019 04:00PM ET,WVU,6.84
,,,,,,,,,WR,Miller Forristall (13532153),Miller Forristall,13532153,WR/FLEX/S-FLEX,4100,BAMA@TA&M 10/12/2019 03:30PM ET,BAMA,6.52
,,,,,,,,,RB,Khalan Laborn (13532486),Khalan Laborn,13532486,RB/FLEX/S-FLEX,4100,FSU@CLEM 10/12/2019 03:30PM ET,FSU,2.82
,,,,,,,,,RB,Michel Dukes (13532966),Michel Dukes,13532966,RB/FLEX/S-FLEX,4100,FSU@CLEM 10/12/2019 03:30PM ET,CLEM,4.6
,,,,,,,,,RB,Sheldon Croney Jr. (13532096),Sheldon Croney Jr.,13532096,RB/FLEX/S-FLEX,4100,ISU@WVU 10/12/2019 04:00PM ET,ISU,7.7
,,,,,,,,,RB,Deon McIntosh (13532279),Deon McIntosh,13532279,RB/FLEX/S-FLEX,4000,WSU@ASU 10/12/2019 03:30PM ET,WSU,5.12
,,,,,,,,,RB,La'Darius Jefferson (13532837),La'Darius Jefferson,13532837,RB/FLEX/S-FLEX,4000,MSU@WISC 10/12/2019 03:30PM ET,MSU,3.48
,,,,,,,,,WR,Rodrick Fisher (13532642),Rodrick Fisher,13532642,WR/FLEX/S-FLEX,3900,WSU@ASU 10/12/2019 03:30PM ET,WSU,8.22
,,,,,,,,,WR,Gabe Nabers (13532264),Gabe Nabers,13532264,WR/FLEX/S-FLEX,3900,FSU@CLEM 10/12/2019 03:30PM ET,FSU,7.67
,,,,,,,,,RB,Leddie Brown (13532704),Leddie Brown,13532704,RB/FLEX/S-FLEX,3900,ISU@WVU 10/12/2019 04:00PM ET,WVU,8.2
,,,,,,,,,RB,Jerome Ford (13532770),Jerome Ford,13532770,RB/FLEX/S-FLEX,3800,BAMA@TA&M 10/12/2019 03:30PM ET,BAMA,7.7
,,,,,,,,,WR,Donta Thompson (13532099),Donta Thompson,13532099,WR/FLEX/S-FLEX,3800,TTU@BAY 10/12/2019 04:00PM ET,TTU,5.08
