QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,WR,Jack Koceman (13334836),Jack Koceman,13334836,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Tyler Carr (13334893),Tyler Carr,13334893,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Simon Gonzalez (13334896),Simon Gonzalez,13334896,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Travis Koontz (13334899),Travis Koontz,13334899,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,3.9
,,,,,,,,,WR,Connor Killian (13334902),Connor Killian,13334902,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Mason McHorse (13334905),Mason McHorse,13334905,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Boobie Curry (13334908),Boobie Curry,13334908,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Tre Adams (13334911),Tre Adams,13334911,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Jaden Mitchell (13334914),Jaden Mitchell,13334914,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Karl Altenburg (13334917),Karl Altenburg,13334917,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Thomas Aych (13334920),Thomas Aych,13334920,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Devin Green (13334923),Devin Green,13334923,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,William Gunnell (13334926),William Gunnell,13334926,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Terrence Johnson (13334929),Terrence Johnson,13334929,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Brice Vooletich (13334932),Brice Vooletich,13334932,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Zach Williams (13334935),Zach Williams,13334935,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,0
,,,,,,,,,WR,Jalen Johnson (13334938),Jalen Johnson,13334938,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,ARIZ,2.4
,,,,,,,,,WR,Xavier Martin (13335052),Xavier Martin,13335052,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Seth Collins (13335055),Seth Collins,13335055,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Myller Royals (13335058),Myller Royals,13335058,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,1.5
,,,,,,,,,WR,Trey Cleveland (13335061),Trey Cleveland,13335061,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Caleb Durham (13335064),Caleb Durham,13335064,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Mark Richardson (13335067),Mark Richardson,13335067,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Caden Leggett (13335070),Caden Leggett,13335070,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,1.4
,,,,,,,,,WR,Dax Neece (13335073),Dax Neece,13335073,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Sterling Galban (13335076),Sterling Galban,13335076,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Kevin Terry (13335079),Kevin Terry,13335079,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,WR,Cameron Cantrell (13335082),Cameron Cantrell,13335082,WR/FLEX/S-FLEX,3000,TTU@ARIZ 09/14/2019 10:30PM ET,TTU,0
,,,,,,,,,RB,Ryan Arntson (13334767),Ryan Arntson,13334767,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,MONT,0
,,,,,,,,,RB,Elias Dewaters (13334770),Elias Dewaters,13334770,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,MONT,0
,,,,,,,,,RB,Trase Le Texier (13334773),Trase Le Texier,13334773,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,MONT,0
,,,,,,,,,RB,Levi Janacaro (13334776),Levi Janacaro,13334776,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,MONT,0
,,,,,,,,,RB,Adam Eastwood (13334779),Adam Eastwood,13334779,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,MONT,4.45
,,,,,,,,,RB,Sean Dollars (13334782),Sean Dollars,13334782,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,ORE,2.6
,,,,,,,,,RB,Jayvaun Wilson (13334785),Jayvaun Wilson,13334785,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,ORE,0
,,,,,,,,,RB,KJ Maduike (13334788),KJ Maduike,13334788,RB/FLEX/S-FLEX,3000,MONT@ORE 09/14/2019 10:45PM ET,ORE,0
