QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,QB,Shea Patterson (13357260),Shea Patterson,13357260,QB/S-FLEX,6300,MICH@WISC 09/21/2019 12:00PM ET,MICH,13.2
,,,,,,,,,WR,Braylon Sanders (13357267),Braylon Sanders,13357267,WR/FLEX/S-FLEX,6200,CAL@MISS 09/21/2019 12:00PM ET,MISS,0
,,,,,,,,,RB,Zach Charbonnet (13357264),Zach Charbonnet,13357264,RB/FLEX/S-FLEX,6200,MICH@WISC 09/21/2019 12:00PM ET,MICH,22.75
,,,,,,,,,WR,Devonta Smith (13357270),Devonta Smith,13357270,WR/FLEX/S-FLEX,6100,USM@BAMA 09/21/2019 12:00PM ET,BAMA,20.9
,,,,,,,,,RB,Clyde Edwards-Helaire (13357275),Clyde Edwards-Helaire,13357275,RB/FLEX/S-FLEX,6100,LSU@VAND 09/21/2019 12:00PM ET,LSU,18.27
,,,,,,,,,QB,Jacob Eason (13357273),Jacob Eason,13357273,QB/S-FLEX,6100,UW@BYU 09/21/2019 03:30PM ET,UW,20.71
,,,,,,,,,RB,Greg McCrae (13357278),Greg McCrae,13357278,RB/FLEX/S-FLEX,6100,UCF@PITT 09/21/2019 03:30PM ET,UCF,16.17
,,,,,,,,,WR,Eli Stove (13357286),Eli Stove,13357286,WR/FLEX/S-FLEX,6000,AUB@TA&M 09/21/2019 03:30PM ET,AUB,17.1
,,,,,,,,,QB,Jarrett Guarantano (13357292),Jarrett Guarantano,13357292,QB/S-FLEX,6000,TENN@UF 09/21/2019 12:00PM ET,TENN,17.39
,,,,,,,,,RB,Ty Chandler (13357300),Ty Chandler,13357300,RB/FLEX/S-FLEX,6000,TENN@UF 09/21/2019 12:00PM ET,TENN,14.07
,,,,,,,,,RB,Ke'Shawn Vaughn (13357294),Ke'Shawn Vaughn,13357294,RB/FLEX/S-FLEX,6000,LSU@VAND 09/21/2019 12:00PM ET,VAND,15.3
,,,,,,,,,WR,Jalen Knox (13357297),Jalen Knox,13357297,WR/FLEX/S-FLEX,6000,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,10.4
,,,,,,,,,WR,Tamorrion Terry (13357289),Tamorrion Terry,13357289,WR/FLEX/S-FLEX,6000,UL@FSU 09/21/2019 03:30PM ET,FSU,14.47
,,,,,,,,,WR,Quintez Cephus (13357281),Quintez Cephus,13357281,WR/FLEX/S-FLEX,6000,MICH@WISC 09/21/2019 12:00PM ET,WISC,20.45
,,,,,,,,,QB,Jack Coan (13357284),Jack Coan,13357284,QB/S-FLEX,6000,MICH@WISC 09/21/2019 12:00PM ET,WISC,22.08
,,,,,,,,,QB,Riley Neal (13357303),Riley Neal,13357303,QB/S-FLEX,5900,LSU@VAND 09/21/2019 12:00PM ET,VAND,14.21
,,,,,,,,,WR,Kalija Lipscomb (13357310),Kalija Lipscomb,13357310,WR/FLEX/S-FLEX,5900,LSU@VAND 09/21/2019 12:00PM ET,VAND,12.6
,,,,,,,,,WR,Shi Smith (13357307),Shi Smith,13357307,WR/FLEX/S-FLEX,5900,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,11.83
,,,,,,,,,QB,Chase Garbers (13357313),Chase Garbers,13357313,QB/S-FLEX,5900,CAL@MISS 09/21/2019 12:00PM ET,CAL,14.04
,,,,,,,,,QB,Kenny Pickett (13357305),Kenny Pickett,13357305,QB/S-FLEX,5900,UCF@PITT 09/21/2019 03:30PM ET,PITT,16.44
,,,,,,,,,QB,Connor Blumrick (13357315),Connor Blumrick,13357315,QB/S-FLEX,5800,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,WR,Van Jefferson (13357334),Van Jefferson,13357334,WR/FLEX/S-FLEX,5800,TENN@UF 09/21/2019 12:00PM ET,UF,12.7
,,,,,,,,,WR,Jonathan Nance (13357325),Jonathan Nance,13357325,WR/FLEX/S-FLEX,5800,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,8.47
,,,,,,,,,RB,Tyler Badie (13357331),Tyler Badie,13357331,RB/FLEX/S-FLEX,5800,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,16.93
,,,,,,,,,RB,Christopher Brown Jr. (13357339),Christopher Brown Jr.,13357339,RB/FLEX/S-FLEX,5800,CAL@MISS 09/21/2019 12:00PM ET,CAL,19.1
,,,,,,,,,WR,D.J. Matthews (13357317),D.J. Matthews,13357317,WR/FLEX/S-FLEX,5800,UL@FSU 09/21/2019 03:30PM ET,FSU,12.4
,,,,,,,,,QB,Malik Cunningham (13357323),Malik Cunningham,13357323,QB/S-FLEX,5800,UL@FSU 09/21/2019 03:30PM ET,UL,15.81
,,,,,,,,,WR,Maurice Ffrench (13357320),Maurice Ffrench,13357320,WR/FLEX/S-FLEX,5800,UCF@PITT 09/21/2019 03:30PM ET,PITT,18.73
,,,,,,,,,WR,Gabriel Davis (13357328),Gabriel Davis,13357328,WR/FLEX/S-FLEX,5800,UCF@PITT 09/21/2019 03:30PM ET,UCF,16.97
,,,,,,,,,QB,Hunter Johnson (13357337),Hunter Johnson,13357337,QB/S-FLEX,5800,MSU@NW 09/21/2019 12:00PM ET,NW,10.8
,,,,,,,,,WR,Donovan Peoples-Jones (13357342),Donovan Peoples-Jones,13357342,WR/FLEX/S-FLEX,5800,MICH@WISC 09/21/2019 12:00PM ET,MICH,0
,,,,,,,,,WR,Jordan Mitchell (13357345),Jordan Mitchell,13357345,WR/FLEX/S-FLEX,5700,USM@BAMA 09/21/2019 12:00PM ET,USM,19.83
,,,,,,,,,WR,Ja'Marr Chase (13357351),Ja'Marr Chase,13357351,WR/FLEX/S-FLEX,5700,LSU@VAND 09/21/2019 12:00PM ET,LSU,18.9
,,,,,,,,,WR,Johnathon Johnson (13357354),Johnathon Johnson,13357354,WR/FLEX/S-FLEX,5700,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,7.2
,,,,,,,,,WR,Tre Nixon (13357348),Tre Nixon,13357348,WR/FLEX/S-FLEX,5700,UCF@PITT 09/21/2019 03:30PM ET,UCF,18.95
,,,,,,,,,QB,Jack Abraham (13357357),Jack Abraham,13357357,QB/S-FLEX,5600,USM@BAMA 09/21/2019 12:00PM ET,USM,24.9
,,,,,,,,,QB,Grant Tisdale (13357362),Grant Tisdale,13357362,QB/S-FLEX,5600,CAL@MISS 09/21/2019 12:00PM ET,MISS,0
,,,,,,,,,WR,Cody White (13357359),Cody White,13357359,WR/FLEX/S-FLEX,5600,MSU@NW 09/21/2019 12:00PM ET,MSU,10.13
,,,,,,,,,QB,Joey Gatewood (13357370),Joey Gatewood,13357370,QB/S-FLEX,5500,AUB@TA&M 09/21/2019 03:30PM ET,AUB,11.2
,,,,,,,,,WR,Aaron Fuller (13357364),Aaron Fuller,13357364,WR/FLEX/S-FLEX,5500,UW@BYU 09/21/2019 03:30PM ET,UW,15.93
