QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,WR,Kendrick Rogers (13370633),Kendrick Rogers,13370633,WR/FLEX/S-FLEX,4800,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,9.17
,,,,,,,,,WR,Camron Buckley (13370888),Camron Buckley,13370888,WR/FLEX/S-FLEX,4800,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,6.5
,,,,,,,,,QB,Dakereon Joyner (13370997),Dakereon Joyner,13370997,QB/S-FLEX,4800,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,6.07
,,,,,,,,,RB,Richard Newton (13371022),Richard Newton,13371022,RB/FLEX/S-FLEX,4800,UW@BYU 09/21/2019 03:30PM ET,UW,13.4
,,,,,,,,,RB,Otis Anderson (13370787),Otis Anderson,13370787,RB/FLEX/S-FLEX,4800,UCF@PITT 09/21/2019 03:30PM ET,UCF,14.1
,,,,,,,,,RB,Kam Martin (13370621),Kam Martin,13370621,RB/FLEX/S-FLEX,4600,AUB@TA&M 09/21/2019 03:30PM ET,AUB,6.83
,,,,,,,,,RB,Jacob Kibodi (13370894),Jacob Kibodi,13370894,RB/FLEX/S-FLEX,4600,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,10.5
,,,,,,,,,RB,Mon Denson (13370546),Mon Denson,13370546,RB/FLEX/S-FLEX,4600,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,20.8
,,,,,,,,,QB,Jacob Sirmon (13371011),Jacob Sirmon,13371011,QB/S-FLEX,4600,UW@BYU 09/21/2019 03:30PM ET,UW,0.09
,,,,,,,,,WR,Tre'Shaun Harrison (13371146),Tre'Shaun Harrison,13371146,WR/FLEX/S-FLEX,4600,UL@FSU 09/21/2019 03:30PM ET,FSU,8.05
,,,,,,,,,WR,Marlon Williams (13370804),Marlon Williams,13370804,WR/FLEX/S-FLEX,4600,UCF@PITT 09/21/2019 03:30PM ET,UCF,11.35
,,,,,,,,,QB,Colton Taylor (13370774),Colton Taylor,13370774,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Alex Fernandes (13370922),Alex Fernandes,13370922,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Wil Appleton (13370989),Wil Appleton,13370989,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,AUB,0
,,,,,,,,,QB,James Foster (13371181),James Foster,13371181,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,2.7
,,,,,,,,,QB,Cord Sandberg (13371195),Cord Sandberg,13371195,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,AUB,0.4
,,,,,,,,,QB,Reinard Britz (13371252),Reinard Britz,13371252,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Zach Calzada (13371302),Zach Calzada,13371302,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,5.52
,,,,,,,,,QB,Jake Smith (13371458),Jake Smith,13371458,QB/S-FLEX,4500,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,0
,,,,,,,,,QB,Lindsey Scott Jr. (13370590),Lindsey Scott Jr.,13370590,QB/S-FLEX,4500,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,0
,,,,,,,,,QB,Jake Bentley (13370685),Jake Bentley,13370685,QB/S-FLEX,4500,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,7.18
,,,,,,,,,QB,Shawn Robinson (13370779),Shawn Robinson,13370779,QB/S-FLEX,4500,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,0
,,,,,,,,,QB,Corbett Glick (13371124),Corbett Glick,13371124,QB/S-FLEX,4500,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,0
,,,,,,,,,QB,Connor Bazelak (13371342),Connor Bazelak,13371342,QB/S-FLEX,4500,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,0.1
,,,,,,,,,QB,Connor Jordan (13371444),Connor Jordan,13371444,QB/S-FLEX,4500,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,0
,,,,,,,,,WR,Micah Simon (13370572),Micah Simon,13370572,WR/FLEX/S-FLEX,4500,UW@BYU 09/21/2019 03:30PM ET,BYU,12.33
,,,,,,,,,QB,Blake Gregory (13370677),Blake Gregory,13370677,QB/S-FLEX,4500,UW@BYU 09/21/2019 03:30PM ET,UW,0
,,,,,,,,,QB,Joe Critchlow (13370930),Joe Critchlow,13370930,QB/S-FLEX,4500,UW@BYU 09/21/2019 03:30PM ET,BYU,0
,,,,,,,,,QB,Baylor Romney (13371034),Baylor Romney,13371034,QB/S-FLEX,4500,UW@BYU 09/21/2019 03:30PM ET,BYU,0
,,,,,,,,,QB,Dylan Morris (13371297),Dylan Morris,13371297,QB/S-FLEX,4500,UW@BYU 09/21/2019 03:30PM ET,UW,0
,,,,,,,,,QB,Rhett Reilly (13371325),Rhett Reilly,13371325,QB/S-FLEX,4500,UW@BYU 09/21/2019 03:30PM ET,BYU,0
,,,,,,,,,QB,Jordan Travis (13371079),Jordan Travis,13371079,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,FSU,0
,,,,,,,,,QB,Wyatt Rector (13371101),Wyatt Rector,13371101,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,FSU,0
,,,,,,,,,QB,Alex Eleyssami (13371141),Alex Eleyssami,13371141,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,FSU,0
,,,,,,,,,QB,Drew Zaubi (13371232),Drew Zaubi,13371232,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,UL,0
,,,,,,,,,QB,Evan Conley (13371313),Evan Conley,13371313,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,UL,8.04
,,,,,,,,,QB,Christian Perez (13371428),Christian Perez,13371428,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,UL,0
,,,,,,,,,QB,Will Warren (13371430),Will Warren,13371430,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,UL,0
,,,,,,,,,QB,Gino English (13371513),Gino English,13371513,QB/S-FLEX,4500,UL@FSU 09/21/2019 03:30PM ET,FSU,0
,,,,,,,,,QB,Jeff George Jr. (13370501),Jeff George Jr.,13370501,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,PITT,0
,,,,,,,,,QB,Hayden Kingston (13370645),Hayden Kingston,13370645,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,UCF,0
,,,,,,,,,QB,McKenzie Milton (13370723),McKenzie Milton,13370723,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,UCF,0
,,,,,,,,,QB,Darriel Mack Jr. (13370796),Darriel Mack Jr.,13370796,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,UCF,0
,,,,,,,,,QB,Quadry Jones (13371090),Quadry Jones,13371090,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,UCF,1.54
,,,,,,,,,QB,Nick Patti (13371170),Nick Patti,13371170,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,PITT,0
,,,,,,,,,QB,Davis Beville (13371318),Davis Beville,13371318,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,PITT,0
,,,,,,,,,QB,Eli Kosanovich (13371478),Eli Kosanovich,13371478,QB/S-FLEX,4500,UCF@PITT 09/21/2019 03:30PM ET,PITT,0
,,,,,,,,,WR,Aleva Hifo (13370728),Aleva Hifo,13370728,WR/FLEX/S-FLEX,4400,UW@BYU 09/21/2019 03:30PM ET,BYU,6.6
,,,,,,,,,WR,Matt Bushman (13370812),Matt Bushman,13370812,WR/FLEX/S-FLEX,4400,UW@BYU 09/21/2019 03:30PM ET,BYU,6.97
,,,,,,,,,WR,Dez Fitzpatrick (13370653),Dez Fitzpatrick,13370653,WR/FLEX/S-FLEX,4400,UL@FSU 09/21/2019 03:30PM ET,UL,7.1
,,,,,,,,,RB,Khalan Laborn (13370870),Khalan Laborn,13370870,RB/FLEX/S-FLEX,4400,UL@FSU 09/21/2019 03:30PM ET,FSU,2.83
,,,,,,,,,WR,Chatarius Atwell (13371002),Chatarius Atwell,13371002,WR/FLEX/S-FLEX,4400,UL@FSU 09/21/2019 03:30PM ET,UL,21.07
,,,,,,,,,RB,Javian Hawkins (13371076),Javian Hawkins,13371076,RB/FLEX/S-FLEX,4400,UL@FSU 09/21/2019 03:30PM ET,UL,15.27
,,,,,,,,,WR,Josh Vann (13371132),Josh Vann,13371132,WR/FLEX/S-FLEX,4200,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,5.07
,,,,,,,,,WR,Cade Otton (13370845),Cade Otton,13370845,WR/FLEX/S-FLEX,4100,UW@BYU 09/21/2019 03:30PM ET,UW,4.45
,,,,,,,,,WR,Marshon Ford (13371203),Marshon Ford,13371203,WR/FLEX/S-FLEX,4100,UL@FSU 09/21/2019 03:30PM ET,UL,9.07
,,,,,,,,,RB,Shaun Shivers (13371064),Shaun Shivers,13371064,RB/FLEX/S-FLEX,4000,AUB@TA&M 09/21/2019 03:30PM ET,AUB,4.6
,,,,,,,,,WR,Kam Scott (13371115),Kam Scott,13371115,WR/FLEX/S-FLEX,4000,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,5.55
,,,,,,,,,WR,Chico McClatcher (13370498),Chico McClatcher,13370498,WR/FLEX/S-FLEX,4000,UW@BYU 09/21/2019 03:30PM ET,UW,7.93
,,,,,,,,,WR,Talon Shumway (13370569),Talon Shumway,13370569,WR/FLEX/S-FLEX,4000,UW@BYU 09/21/2019 03:30PM ET,BYU,5.03
,,,,,,,,,WR,Jake Hescock (13370682),Jake Hescock,13370682,WR/FLEX/S-FLEX,4000,UCF@PITT 09/21/2019 03:30PM ET,UCF,8.5
,,,,,,,,,WR,Kyle Markway (13370549),Kyle Markway,13370549,WR/FLEX/S-FLEX,3900,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,11.67
,,,,,,,,,WR,Gunner Romney (13371226),Gunner Romney,13371226,WR/FLEX/S-FLEX,3900,UW@BYU 09/21/2019 03:30PM ET,BYU,6.07
,,,,,,,,,RB,Vincent Davis (13371398),Vincent Davis,13371398,RB/FLEX/S-FLEX,3900,UCF@PITT 09/21/2019 03:30PM ET,PITT,6.07
,,,,,,,,,WR,Will Hastings (13370540),Will Hastings,13370540,WR/FLEX/S-FLEX,3800,AUB@TA&M 09/21/2019 03:30PM ET,AUB,8.47
,,,,,,,,,WR,Jalen Preston (13371189),Jalen Preston,13371189,WR/FLEX/S-FLEX,3800,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,3.3
,,,,,,,,,WR,Barrett Banister (13370950),Barrett Banister,13370950,WR/FLEX/S-FLEX,3800,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,7.13
,,,,,,,,,WR,Moroni Laulu-Pututau (13370566),Moroni Laulu-Pututau,13370566,WR/FLEX/S-FLEX,3800,UW@BYU 09/21/2019 03:30PM ET,BYU,5.6
,,,,,,,,,WR,Gabe Nabers (13370714),Gabe Nabers,13370714,WR/FLEX/S-FLEX,3800,UL@FSU 09/21/2019 03:30PM ET,FSU,7.75
,,,,,,,,,WR,Tre' McKitty (13370784),Tre' McKitty,13370784,WR/FLEX/S-FLEX,3800,UL@FSU 09/21/2019 03:30PM ET,FSU,5.63
,,,,,,,,,RB,Hassan Hall (13371070),Hassan Hall,13371070,RB/FLEX/S-FLEX,3800,UL@FSU 09/21/2019 03:30PM ET,UL,8.07
,,,,,,,,,WR,Keyshawn Helton (13371149),Keyshawn Helton,13371149,WR/FLEX/S-FLEX,3800,UL@FSU 09/21/2019 03:30PM ET,FSU,9.7
,,,,,,,,,WR,Alex Harris (13370746),Alex Harris,13370746,WR/FLEX/S-FLEX,3800,UCF@PITT 09/21/2019 03:30PM ET,UCF,9.6
,,,,,,,,,WR,Ke'von Ahmad (13371081),Ke'von Ahmad,13371081,WR/FLEX/S-FLEX,3800,UCF@PITT 09/21/2019 03:30PM ET,UCF,2.5
,,,,,,,,,WR,V'Lique Carter (13371164),V'Lique Carter,13371164,WR/FLEX/S-FLEX,3800,UCF@PITT 09/21/2019 03:30PM ET,PITT,1.4
,,,,,,,,,WR,Amari Johnson (13371377),Amari Johnson,13371377,WR/FLEX/S-FLEX,3800,UCF@PITT 09/21/2019 03:30PM ET,UCF,14.7
,,,,,,,,,WR,OrTre Smith (13370758),OrTre Smith,13370758,WR/FLEX/S-FLEX,3700,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,4.1
,,,,,,,,,RB,Cordarrian Richardson (13370798),Cordarrian Richardson,13370798,RB/FLEX/S-FLEX,3600,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,4.7
,,,,,,,,,RB,Lopini Katoa (13371031),Lopini Katoa,13371031,RB/FLEX/S-FLEX,3600,UW@BYU 09/21/2019 03:30PM ET,BYU,2.33
,,,,,,,,,WR,Ontaria Wilson (13370882),Ontaria Wilson,13370882,WR/FLEX/S-FLEX,3600,UL@FSU 09/21/2019 03:30PM ET,FSU,4.87
,,,,,,,,,RB,Bentavious Thompson (13370801),Bentavious Thompson,13370801,RB/FLEX/S-FLEX,3600,UCF@PITT 09/21/2019 03:30PM ET,UCF,9.1
,,,,,,,,,WR,Nick Muse (13370848),Nick Muse,13370848,WR/FLEX/S-FLEX,3500,SCAR@MIZZ 09/21/2019 04:00PM ET,SCAR,4.65
,,,,,,,,,RB,Sean McGrew (13370679),Sean McGrew,13370679,RB/FLEX/S-FLEX,3500,UW@BYU 09/21/2019 03:30PM ET,UW,5.97
,,,,,,,,,WR,Terrell Bynum (13370836),Terrell Bynum,13370836,WR/FLEX/S-FLEX,3500,UW@BYU 09/21/2019 03:30PM ET,UW,5.2
,,,,,,,,,WR,Seth Dawkins (13370650),Seth Dawkins,13370650,WR/FLEX/S-FLEX,3500,UL@FSU 09/21/2019 03:30PM ET,UL,3.95
,,,,,,,,,WR,Keith Gavin (13370711),Keith Gavin,13370711,WR/FLEX/S-FLEX,3500,UL@FSU 09/21/2019 03:30PM ET,FSU,5.25
,,,,,,,,,RB,Harold Joiner (13371061),Harold Joiner,13371061,RB/FLEX/S-FLEX,3400,AUB@TA&M 09/21/2019 03:30PM ET,AUB,3.65
,,,,,,,,,WR,Ainias Smith (13371455),Ainias Smith,13371455,WR/FLEX/S-FLEX,3400,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,18.6
,,,,,,,,,WR,Jalen Wydermyer (13371466),Jalen Wydermyer,13371466,WR/FLEX/S-FLEX,3400,AUB@TA&M 09/21/2019 03:30PM ET,TA&M,6.2
,,,,,,,,,RB,Dawson Downing (13370609),Dawson Downing,13370609,RB/FLEX/S-FLEX,3400,SCAR@MIZZ 09/21/2019 04:00PM ET,MIZZ,3.7
,,,,,,,,,RB,Emmanuel Esukpa (13370528),Emmanuel Esukpa,13370528,RB/FLEX/S-FLEX,3400,UW@BYU 09/21/2019 03:30PM ET,BYU,2.35
,,,,,,,,,WR,Devante Peete (13370522),Devante Peete,13370522,WR/FLEX/S-FLEX,3400,UL@FSU 09/21/2019 03:30PM ET,UL,2.85
,,,,,,,,,WR,Will Gragg (13370511),Will Gragg,13370511,WR/FLEX/S-FLEX,3400,UCF@PITT 09/21/2019 03:30PM ET,PITT,4.03
,,,,,,,,,WR,Tre Tipton (13370534),Tre Tipton,13370534,WR/FLEX/S-FLEX,3400,UCF@PITT 09/21/2019 03:30PM ET,PITT,7.03
,,,,,,,,,RB,Jay Jay Wilson (13370489),Jay Jay Wilson,13370489,RB/FLEX/S-FLEX,3300,AUB@TA&M 09/21/2019 03:30PM ET,AUB,5.1
