QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,QB,D.J. Bolger (13186056),D.J. Bolger,13186056,QB/S-FLEX,4500,TXST@TA&M 08/29/2019 08:30PM ET,TXST,0
,,,,,,,,,QB,Ezekiel Coss (13186058),Ezekiel Coss,13186058,QB/S-FLEX,4500,TXST@TA&M 08/29/2019 08:30PM ET,TXST,0
,,,,,,,,,QB,James Foster (13186092),James Foster,13186092,QB/S-FLEX,4500,TXST@TA&M 08/29/2019 08:30PM ET,TA&M,0
,,,,,,,,,QB,Tyler Vitt (13186096),Tyler Vitt,13186096,QB/S-FLEX,4500,TXST@TA&M 08/29/2019 08:30PM ET,TXST,12.35
,,,,,,,,,QB,Jaylen Gipson (13186098),Jaylen Gipson,13186098,QB/S-FLEX,4500,TXST@TA&M 08/29/2019 08:30PM ET,TXST,0.38
,,,,,,,,,QB,Zach Calzada (13186119),Zach Calzada,13186119,QB/S-FLEX,4500,TXST@TA&M 08/29/2019 08:30PM ET,TA&M,0
,,,,,,,,,QB,Gresch Jensen (13186145),Gresch Jensen,13186145,QB/S-FLEX,4500,TXST@TA&M 08/29/2019 08:30PM ET,TXST,0
,,,,,,,,,QB,Joey Yellen (13186014),Joey Yellen,13186014,QB/S-FLEX,4500,KENT@ASU 08/29/2019 10:00PM ET,ASU,0
,,,,,,,,,QB,Ethan Long (13186016),Ethan Long,13186016,QB/S-FLEX,4500,KENT@ASU 08/29/2019 10:00PM ET,ASU,0
,,,,,,,,,QB,Trenton Bourguet (13186018),Trenton Bourguet,13186018,QB/S-FLEX,4500,KENT@ASU 08/29/2019 10:00PM ET,ASU,0
,,,,,,,,,QB,Collin Schlee (13186088),Collin Schlee,13186088,QB/S-FLEX,4500,KENT@ASU 08/29/2019 10:00PM ET,KENT,0
,,,,,,,,,QB,Pyrce Taylor (13186102),Pyrce Taylor,13186102,QB/S-FLEX,4500,KENT@ASU 08/29/2019 10:00PM ET,KENT,0
,,,,,,,,,QB,Marquez Glover (13186173),Marquez Glover,13186173,QB/S-FLEX,4500,KENT@ASU 08/29/2019 10:00PM ET,KENT,0
,,,,,,,,,QB,Cam Jones (13186024),Cam Jones,13186024,QB/S-FLEX,4500,UCLA@CINCY 08/29/2019 07:00PM ET,CINCY,0
,,,,,,,,,QB,Cole Kosco (13186026),Cole Kosco,13186026,QB/S-FLEX,4500,UCLA@CINCY 08/29/2019 07:00PM ET,CINCY,0
,,,,,,,,,QB,Michael Lindauer (13186028),Michael Lindauer,13186028,QB/S-FLEX,4500,UCLA@CINCY 08/29/2019 07:00PM ET,CINCY,0
,,,,,,,,,QB,Blake Kirshner (13186068),Blake Kirshner,13186068,QB/S-FLEX,4500,UCLA@CINCY 08/29/2019 07:00PM ET,UCLA,0
,,,,,,,,,QB,Chase Artopoeus (13186070),Chase Artopoeus,13186070,QB/S-FLEX,4500,UCLA@CINCY 08/29/2019 07:00PM ET,UCLA,0
,,,,,,,,,QB,Chase Griffin (13186094),Chase Griffin,13186094,QB/S-FLEX,4500,UCLA@CINCY 08/29/2019 07:00PM ET,UCLA,0
