QB,RB,RB,WR,WR,WR,FLEX,S-FLEX,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,WR,Carl Tucker (13227705),Carl Tucker,13227705,WR/FLEX/S-FLEX,4200,SCAR@UNC 08/31/2019 03:30PM ET,UNC,6.61
,,,,,,,,,RB,Travis Levy (13227699),Travis Levy,13227699,RB/FLEX/S-FLEX,4200,VT@BC 08/31/2019 04:00PM ET,BC,5.73
,,,,,,,,,RB,Keshawn King (13227702),Keshawn King,13227702,RB/FLEX/S-FLEX,4200,VT@BC 08/31/2019 04:00PM ET,VT,0
,,,,,,,,,WR,CJ Lewis (13227708),CJ Lewis,13227708,WR/FLEX/S-FLEX,4200,VT@BC 08/31/2019 04:00PM ET,BC,4.04
,,,,,,,,,WR,Ramaud Chiaokhiao-Bowman (13227711),Ramaud Chiaokhiao-Bowman,13227711,WR/FLEX/S-FLEX,4100,NW@STAN 08/31/2019 04:00PM ET,NW,4.37
,,,,,,,,,RB,Brittain Brown (13227714),Brittain Brown,13227714,RB/FLEX/S-FLEX,4000,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,7.59
,,,,,,,,,RB,Jerome Ford (13227726),Jerome Ford,13227726,RB/FLEX/S-FLEX,4000,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,1.23
,,,,,,,,,WR,Damond Philyaw-Johnson (13227732),Damond Philyaw-Johnson,13227732,WR/FLEX/S-FLEX,4000,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,2.34
,,,,,,,,,RB,Tavien Feaster (13227717),Tavien Feaster,13227717,RB/FLEX/S-FLEX,4000,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,6.74
,,,,,,,,,WR,Nick Muse (13227729),Nick Muse,13227729,WR/FLEX/S-FLEX,4000,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,12.04
,,,,,,,,,RB,John Moten IV (13227723),John Moten IV,13227723,RB/FLEX/S-FLEX,4000,NW@STAN 08/31/2019 04:00PM ET,NW,5.96
,,,,,,,,,RB,David Bailey (13227720),David Bailey,13227720,RB/FLEX/S-FLEX,4000,VT@BC 08/31/2019 04:00PM ET,BC,7.86
,,,,,,,,,WR,Noah Gray (13227738),Noah Gray,13227738,WR/FLEX/S-FLEX,3900,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,5.49
,,,,,,,,,WR,Rontavius Groves (13227735),Rontavius Groves,13227735,WR/FLEX/S-FLEX,3900,SCAR@UNC 08/31/2019 03:30PM ET,UNC,4.16
,,,,,,,,,RB,Marvin Hubbard III (13227744),Marvin Hubbard III,13227744,RB/FLEX/S-FLEX,3800,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,3.45
,,,,,,,,,RB,Evan Hull (13227741),Evan Hull,13227741,RB/FLEX/S-FLEX,3800,NW@STAN 08/31/2019 04:00PM ET,NW,0
,,,,,,,,,WR,Noah Jordan-Williams (13227747),Noah Jordan-Williams,13227747,WR/FLEX/S-FLEX,3800,VT@BC 08/31/2019 04:00PM ET,BC,8.2
,,,,,,,,,WR,Scott Bracey (13227759),Scott Bracey,13227759,WR/FLEX/S-FLEX,3600,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,2.85
,,,,,,,,,RB,British Brooks (13227750),British Brooks,13227750,RB/FLEX/S-FLEX,3600,SCAR@UNC 08/31/2019 03:30PM ET,UNC,5.7
,,,,,,,,,RB,Trevor Speights (13227753),Trevor Speights,13227753,RB/FLEX/S-FLEX,3600,NW@STAN 08/31/2019 04:00PM ET,STAN,4.37
,,,,,,,,,RB,Terius Wheatley (13227756),Terius Wheatley,13227756,RB/FLEX/S-FLEX,3600,VT@BC 08/31/2019 04:00PM ET,VT,2.07
,,,,,,,,,WR,Jake Burt (13227762),Jake Burt,13227762,WR/FLEX/S-FLEX,3600,VT@BC 08/31/2019 04:00PM ET,BC,4.06
,,,,,,,,,WR,Jarett Garner (13227780),Jarett Garner,13227780,WR/FLEX/S-FLEX,3500,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,0
,,,,,,,,,RB,Deshaun Fenwick (13227765),Deshaun Fenwick,13227765,RB/FLEX/S-FLEX,3500,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,10.25
,,,,,,,,,WR,Chavis Dawkins (13227777),Chavis Dawkins,13227777,WR/FLEX/S-FLEX,3500,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,4.06
,,,,,,,,,RB,Drake Anderson (13227768),Drake Anderson,13227768,RB/FLEX/S-FLEX,3500,NW@STAN 08/31/2019 04:00PM ET,NW,1.8
,,,,,,,,,WR,Kyric McGowan (13227774),Kyric McGowan,13227774,WR/FLEX/S-FLEX,3500,NW@STAN 08/31/2019 04:00PM ET,NW,4.59
,,,,,,,,,WR,Phil Patterson (13227771),Phil Patterson,13227771,WR/FLEX/S-FLEX,3500,VT@BC 08/31/2019 04:00PM ET,VT,4.13
,,,,,,,,,WR,Miller Forristall (13227792),Miller Forristall,13227792,WR/FLEX/S-FLEX,3400,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,-0.5
,,,,,,,,,WR,Kiel Pollard (13227795),Kiel Pollard,13227795,WR/FLEX/S-FLEX,3400,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,4.41
,,,,,,,,,RB,Houston Heimuli (13227783),Houston Heimuli,13227783,RB/FLEX/S-FLEX,3400,NW@STAN 08/31/2019 04:00PM ET,STAN,7.1
,,,,,,,,,RB,Carter Rivenburg (13227786),Carter Rivenburg,13227786,RB/FLEX/S-FLEX,3400,VT@BC 08/31/2019 04:00PM ET,VT,0
,,,,,,,,,WR,Hunter Long (13227789),Hunter Long,13227789,WR/FLEX/S-FLEX,3400,VT@BC 08/31/2019 04:00PM ET,BC,6.58
,,,,,,,,,WR,Darrell Harding Jr. (13227804),Darrell Harding Jr.,13227804,WR/FLEX/S-FLEX,3300,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,0
,,,,,,,,,WR,Randrecous Davis (13227801),Randrecous Davis,13227801,WR/FLEX/S-FLEX,3300,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,5.15
,,,,,,,,,WR,Trey Pugh (13227807),Trey Pugh,13227807,WR/FLEX/S-FLEX,3300,NW@STAN 08/31/2019 04:00PM ET,NW,2.95
,,,,,,,,,WR,Isaiah Miranda (13227445),Isaiah Miranda,13227445,WR/FLEX/S-FLEX,3300,VT@BC 08/31/2019 04:00PM ET,BC,0
,,,,,,,,,WR,Ray Marten (13227798),Ray Marten,13227798,WR/FLEX/S-FLEX,3300,VT@BC 08/31/2019 04:00PM ET,BC,6.13
,,,,,,,,,RB,Jordan Waters (13227439),Jordan Waters,13227439,RB/FLEX/S-FLEX,3200,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,0
,,,,,,,,,RB,Jahi Brown (13227442),Jahi Brown,13227442,RB/FLEX/S-FLEX,3200,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,WR,Quindarius Watkins (13227457),Quindarius Watkins,13227457,WR/FLEX/S-FLEX,3200,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,WR,Major Tennison (13227816),Major Tennison,13227816,WR/FLEX/S-FLEX,3200,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,WR,Chandler Farrell (13227448),Chandler Farrell,13227448,WR/FLEX/S-FLEX,3200,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,0
,,,,,,,,,WR,Brantley Campbell (13227460),Brantley Campbell,13227460,WR/FLEX/S-FLEX,3200,SCAR@UNC 08/31/2019 03:30PM ET,SCAR,0
,,,,,,,,,RB,Cameron McFarlane (13227813),Cameron McFarlane,13227813,RB/FLEX/S-FLEX,3200,NW@STAN 08/31/2019 04:00PM ET,STAN,1.1
,,,,,,,,,RB,J'Wan Evans (13227810),J'Wan Evans,13227810,RB/FLEX/S-FLEX,3200,VT@BC 08/31/2019 04:00PM ET,VT,0
,,,,,,,,,WR,Connor Adams (13227451),Connor Adams,13227451,WR/FLEX/S-FLEX,3100,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,WR,John Gelotte (13227466),John Gelotte,13227466,WR/FLEX/S-FLEX,3100,DUKE@BAMA 08/31/2019 03:30PM ET,DUKE,0
,,,,,,,,,WR,Grant Krieger (13227472),Grant Krieger,13227472,WR/FLEX/S-FLEX,3100,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,WR,Nyjel Manuel (13227463),Nyjel Manuel,13227463,WR/FLEX/S-FLEX,3100,SCAR@UNC 08/31/2019 03:30PM ET,UNC,0
,,,,,,,,,RB,Josh Henderson (13227819),Josh Henderson,13227819,RB/FLEX/S-FLEX,3100,SCAR@UNC 08/31/2019 03:30PM ET,UNC,0
,,,,,,,,,WR,Roscoe Johnson (13227822),Roscoe Johnson,13227822,WR/FLEX/S-FLEX,3100,SCAR@UNC 08/31/2019 03:30PM ET,UNC,1.93
,,,,,,,,,WR,Jake Bargas (13227825),Jake Bargas,13227825,WR/FLEX/S-FLEX,3100,SCAR@UNC 08/31/2019 03:30PM ET,UNC,3.67
,,,,,,,,,WR,Antoine Green (13227831),Antoine Green,13227831,WR/FLEX/S-FLEX,3100,SCAR@UNC 08/31/2019 03:30PM ET,UNC,2.83
,,,,,,,,,WR,Jake Hornibrook (13227454),Jake Hornibrook,13227454,WR/FLEX/S-FLEX,3100,NW@STAN 08/31/2019 04:00PM ET,STAN,0
,,,,,,,,,WR,Jace James (13227828),Jace James,13227828,WR/FLEX/S-FLEX,3100,NW@STAN 08/31/2019 04:00PM ET,NW,0
,,,,,,,,,WR,Sam Brooks (13227834),Sam Brooks,13227834,WR/FLEX/S-FLEX,3100,VT@BC 08/31/2019 04:00PM ET,VT,0
,,,,,,,,,WR,Kyle Smoak (13227469),Kyle Smoak,13227469,WR/FLEX/S-FLEX,3000,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,WR,Sam Reed (13227475),Sam Reed,13227475,WR/FLEX/S-FLEX,3000,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,RB,Keilan Robinson (13227840),Keilan Robinson,13227840,RB/FLEX/S-FLEX,3000,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,RB,De'Marquise Lockridge (13227846),De'Marquise Lockridge,13227846,RB/FLEX/S-FLEX,3000,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
,,,,,,,,,RB,Chadarius Townsend (13227849),Chadarius Townsend,13227849,RB/FLEX/S-FLEX,3000,DUKE@BAMA 08/31/2019 03:30PM ET,BAMA,0
